#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
1493000,1492.99999997,-644367.669801,299.970428108,1.00216550392,18.4
1494000,1493.99999997,-644846.305331,301.518456109,1.00221370244,18.4
1495000,1494.99999997,-644728.295918,301.203991636,1.00612266603,18.4
1496000,1495.99999997,-643638.322005,302.180087823,1.00464787398,18.4
1497000,1496.99999997,-643674.621541,299.144041684,1.00106696063,18.4
1498000,1497.99999997,-644067.131029,299.360073385,1.00298536639,18.4
1499000,1498.99999997,-643354.541979,300.670441366,1.00306476961,18.4
1500000,1499.99999997,-643752.911602,299.681889854,1.00401761241,18.4
1501000,1500.99999997,-644341.480828,299.157929848,1.00208270661,18.4
1502000,1501.99999997,-642793.796481,299.879901332,0.998536443059,18.4
1503000,1502.99999997,-642852.561712,301.367495042,0.999219732365,18.4
1504000,1503.99999997,-642817.372946,299.927183111,0.999492330664,18.4
1505000,1504.99999997,-645525.168808,299.842324434,1.00287770096,18.4
1506000,1505.99999997,-645214.293022,297.861986358,1.00264412503,18.4
1507000,1506.99999997,-643385.084767,298.398060498,1.00161487013,18.4
1508000,1507.99999997,-644748.821668,299.505656557,1.00215663237,18.4
1509000,1508.99999997,-643636.931759,299.903940433,1.00313070009,18.4
1510000,1509.99999997,-643292.891102,301.499611632,1.00342262757,18.4
1511000,1510.99999997,-643267.29248,300.249517085,1.00358319325,18.4
1512000,1511.99999997,-645644.681469,298.058830677,1.00737515846,18.4
1513000,1512.99999997,-644635.949171,298.14515792,1.00442924975,18.4
1514000,1513.99999997,-644338.189322,300.01464664,1.00037568608,18.4
1515000,1514.99999997,-643520.706426,301.130087048,1.00036922846,18.4
1516000,1515.99999997,-644056.838769,300.098577592,1.00579527245,18.4
1517000,1516.99999997,-643596.625313,299.996259058,1.00628838813,18.4
1518000,1517.99999997,-642867.453164,299.852089679,1.00479511006,18.4
1519000,1518.99999997,-644601.130614,302.029101365,1.00460185495,18.4
1520000,1519.99999997,-644806.16974,299.140725006,1.0038044254,18.4
1521000,1520.99999997,-642881.075541,298.837671698,1.00008145772,18.4
1522000,1521.99999997,-643518.067448,300.014016028,1.00107454051,18.4
1523000,1522.99999997,-643834.428644,301.053399625,1.0023263311,18.4
1524000,1523.99999997,-643904.342796,301.125659082,1.00284107648,18.4
1525000,1524.99999997,-642783.016054,300.008666658,1.00121782168,18.4
1526000,1525.99999997,-642895.143441,299.695153809,1.00300083749,18.4
1527000,1526.99999997,-642510.063332,297.929474332,1.00402854396,18.4
1528000,1527.99999997,-642835.960642,300.070653356,1.00799910675,18.4
1529000,1528.99999997,-643548.333397,300.85938544,1.00588760533,18.4
1530000,1529.99999997,-644143.172201,303.289756563,1.00327338228,18.4
1531000,1530.99999997,-642999.675228,298.274533121,1.00495184685,18.4
1532000,1531.99999997,-643453.2793,300.417679253,1.00317222888,18.4
1533000,1532.99999997,-644085.607082,302.306998609,1.00774098581,18.4
1534000,1533.99999997,-644401.10709,301.17034569,1.00454057539,18.4
1535000,1534.99999997,-643164.475758,301.933590033,1.00048280428,18.4
1536000,1535.99999997,-643029.536419,298.971313653,1.00111273508,18.4
1537000,1536.99999997,-645260.50999,300.425928812,1.00407496934,18.4
1538000,1537.99999997,-644854.45532,301.151673193,1.00148189337,18.4
1539000,1538.99999997,-644278.797513,298.974359275,1.00346206692,18.4
1540000,1539.99999997,-644257.690478,300.110479187,1.00008763504,18.4
1541000,1540.99999997,-644157.101634,299.887029615,1.00413789453,18.4
1542000,1541.99999997,-644343.313167,300.83470548,0.999575148342,18.4
1543000,1542.99999997,-643736.869841,298.152585581,0.999599728037,18.4
1544000,1543.99999997,-643347.934474,300.22800665,1.00188658215,18.4
1545000,1544.99999997,-643475.905417,297.950872738,1.00360554186,18.4
1546000,1545.99999997,-643352.33488,299.951073361,1.00293936986,18.4
1547000,1546.99999997,-643903.130607,299.941462307,1.00678632843,18.4
1548000,1547.99999997,-642559.263489,298.612837052,1.0001955497,18.4
1549000,1548.99999997,-643121.294032,300.049773222,1.00209605692,18.4
1550000,1549.99999997,-645497.581433,301.054010199,1.00057239649,18.4
1551000,1550.99999997,-643368.209196,301.047581444,0.999935403764,18.4
1552000,1551.99999997,-643860.602109,300.341066237,1.00154464332,18.4
1553000,1552.99999997,-645989.761901,299.942927272,1.00280068585,18.4
1554000,1553.99999997,-645730.443647,298.064259192,1.00700602698,18.4
1555000,1554.99999997,-644686.068436,300.496096701,1.00331350882,18.4
1556000,1555.99999997,-643753.889709,300.257638309,1.00130129777,18.4
1557000,1556.99999997,-644244.018447,299.930127286,1.00514679728,18.4
1558000,1557.99999997,-642938.638699,299.300190706,1.00130031541,18.4
1559000,1558.99999997,-644760.117343,299.881589097,1.00305278161,18.4
1560000,1559.99999997,-645148.260402,299.231909142,1.00287215562,18.4
1561000,1560.99999997,-644451.885301,298.49701153,1.00461153588,18.4
1562000,1561.99999997,-644223.58445,299.069200136,1.00150890206,18.4
1563000,1562.99999997,-641442.576586,298.927143596,0.997167311905,18.4
1564000,1563.99999997,-644314.920171,302.409536195,0.999653101822,18.4
1565000,1564.99999997,-644019.335527,298.122765381,1.00013220389,18.4
1566000,1565.99999997,-644967.090403,300.565341741,1.00383822647,18.4
1567000,1566.99999997,-644078.822547,299.217129783,1.00292159208,18.4
1568000,1567.99999997,-642665.440378,301.165918908,0.999568836369,18.4
1569000,1568.99999997,-643513.384726,300.923414437,1.00145653102,18.4
1570000,1569.99999997,-644352.737555,300.533301776,1.00226028971,18.4
1571000,1570.99999997,-644133.896398,298.757372032,1.00481243139,18.4
1572000,1571.99999997,-644807.014495,301.646152054,1.00151554285,18.4
1573000,1572.99999997,-641763.598728,300.854584221,1.00042666537,18.4
1574000,1573.99999997,-642667.068447,300.54190433,1.00126183034,18.4
1575000,1574.99999997,-641931.338865,299.229084909,1.00115764367,18.4
1576000,1575.99999997,-644252.733144,301.889430259,1.00272249077,18.4
1577000,1576.99999997,-643375.97854,301.464130537,1.00208063811,18.4
1578000,1577.99999997,-644232.351283,301.710591869,1.00166206667,18.4
1579000,1578.99999997,-643405.878489,299.74246356,1.00196633564,18.4
1580000,1579.99999997,-643807.020232,299.490782593,1.00185853734,18.4
1581000,1580.99999997,-643470.948723,300.595733288,1.00024691082,18.4
1582000,1581.99999997,-644620.9465,297.202324058,1.00051967594,18.4
1583000,1582.99999997,-644509.05766,297.665950793,1.00639438477,18.4
1584000,1583.99999997,-645688.18121,299.81011987,1.00881325926,18.4
1585000,1584.99999997,-644268.644244,302.145706072,1.00319771463,18.4
1586000,1585.99999997,-644114.189112,300.911819532,1.0030655444,18.4
1587000,1586.99999997,-644717.20274,301.468646207,1.00395683669,18.4
1588000,1587.99999997,-643604.474061,301.245875525,1.00281399379,18.4
1589000,1588.99999997,-643325.364858,298.633722095,1.00418421386,18.4
1590000,1589.99999997,-642984.831473,299.124175822,1.00183734913,18.4
1591000,1590.99999997,-645469.64714,300.512505784,1.00097538036,18.4
1592000,1591.99999997,-643611.61253,300.994541343,1.00031032627,18.4
1593000,1592.99999997,-643938.415172,299.839405528,1.00356301546,18.4
1594000,1593.99999997,-644357.566702,299.370376754,1.0023729846,18.4
1595000,1594.99999997,-645158.218383,300.591020618,1.00307137252,18.4
1596000,1595.99999997,-644489.748407,299.959707895,1.00322199337,18.4
1597000,1596.99999997,-643040.900173,299.540464872,1.00352527759,18.4
1598000,1597.99999997,-644831.519198,302.369525394,1.00257297498,18.4
1599000,1598.99999997,-645704.821421,302.480720811,1.00411328746,18.4
1600000,1599.99999997,-643004.992576,298.523578292,1.00268820217,18.4
1601000,1600.99999997,-642855.333167,300.934707409,0.998824508755,18.4
1602000,1601.99999997,-642453.614155,299.838909493,0.99800037869,18.4
1603000,1602.99999997,-643250.907665,299.136290316,1.00143306432,18.4
1604000,1603.99999997,-643078.160396,299.070663159,1.00078596308,18.4
1605000,1604.99999997,-643698.355516,300.244755063,1.0020717866,18.4
1606000,1605.99999997,-644676.915098,299.638351167,1.0025230855,18.4
1607000,1606.99999997,-644296.778667,300.163229867,1.00101507537,18.4
1608000,1607.99999997,-643856.892822,300.735622086,1.00177855852,18.4
1609000,1608.99999997,-642299.075017,299.980977142,1.00037194735,18.4
1610000,1609.99999997,-642930.515473,298.968174939,1.00250668368,18.4
1611000,1610.99999997,-643972.03545,301.915068548,1.00347559045,18.4
1612000,1611.99999997,-643910.464677,300.294215982,1.00173038717,18.4
1613000,1612.99999997,-643685.415209,297.942717366,1.00208752543,18.4
1614000,1613.99999997,-645390.057821,301.601262379,1.00542775381,18.4
1615000,1614.99999997,-644204.724971,299.563821597,1.00692292629,18.4
1616000,1615.99999997,-643359.039092,299.362585634,1.00433431057,18.4
1617000,1616.99999997,-643192.704267,298.965442775,1.00093561203,18.4
1618000,1617.99999997,-643924.428896,298.689481472,1.00052617484,18.4
1619000,1618.99999997,-642664.017959,301.766827555,1.00063642546,18.4
1620000,1619.99999997,-644530.743991,299.334621915,0.999464536177,18.4
1621000,1620.99999997,-643877.193972,300.695794308,1.00052274528,18.4
1622000,1621.99999997,-644344.215065,299.446939785,1.00189254801,18.4
1623000,1622.99999997,-644681.892638,302.199014687,1.00660978945,18.4
1624000,1623.99999997,-644208.128961,301.240600735,1.00263650182,18.4
1625000,1624.99999997,-645578.09088,302.192180235,1.00502404773,18.4
1626000,1625.99999997,-643962.245248,303.577313551,1.00378748705,18.4
1627000,1626.99999997,-644269.554428,301.654883502,1.00290695882,18.4
1628000,1627.99999997,-643161.156592,299.378291596,1.00263477994,18.4
1629000,1628.99999997,-644618.113684,297.720706773,1.00336909,18.4
1630000,1629.99999997,-643381.9824,298.942423927,1.001727277,18.4
1631000,1630.99999997,-643763.019963,303.964049013,1.00289597759,18.4
1632000,1631.99999997,-643928.70085,300.279647038,1.00570422554,18.4
1633000,1632.99999997,-643934.575257,298.327259879,1.00572182047,18.4
1634000,1633.99999997,-644468.260442,301.565332537,1.00405970532,18.4
1635000,1634.99999997,-644481.805057,300.239301813,1.00373746287,18.4
1636000,1635.99999997,-643685.060956,299.642586137,1.00158577134,18.4
1637000,1636.99999997,-643343.349861,300.87776827,1.00339212807,18.4
1638000,1637.99999997,-642694.495617,298.556000773,1.00116676592,18.4
1639000,1638.99999997,-643209.738069,301.352632784,1.00294503076,18.4
1640000,1639.99999997,-642968.917071,299.870667931,1.00094499473,18.4
1641000,1640.99999997,-643849.71864,299.161400761,1.00483772352,18.4
1642000,1641.99999997,-642925.892814,301.228662785,1.00425250839,18.4
1643000,1642.99999997,-642463.888332,298.814662445,0.998750983714,18.4
1644000,1643.99999997,-643976.27104,301.05211319,0.99839454496,18.4
1645000,1644.99999997,-643395.775524,300.032664366,0.998604836055,18.4
1646000,1645.99999997,-643775.500097,300.002276844,1.0032581869,18.4
1647000,1646.99999997,-642701.359039,302.727532493,1.00137501307,18.4
1648000,1647.99999997,-643213.14944,299.089125419,1.00266036166,18.4
1649000,1648.99999997,-644447.814118,299.520217447,1.00267413056,18.4
1650000,1649.99999997,-643686.826679,299.37226801,1.00361141152,18.4
1651000,1650.99999997,-643813.764257,299.413895314,1.00509361931,18.4
1652000,1651.99999997,-643540.391341,299.565345948,1.00023339669,18.4
1653000,1652.99999997,-644246.063506,301.498980271,1.00242586844,18.4
1654000,1653.99999997,-644221.45067,296.581101566,1.0019066662,18.4
1655000,1654.99999997,-644529.112277,300.199649359,1.0024293786,18.4
1656000,1655.99999997,-644079.55135,300.770215804,1.00225772578,18.4
1657000,1656.99999997,-644543.819424,301.462990866,1.00453435638,18.4
1658000,1657.99999997,-643049.356511,299.217644509,0.999367329607,18.4
1659000,1658.99999997,-644150.019319,299.632121099,1.00193025629,18.4
1660000,1659.99999997,-642953.044611,299.552175306,0.999893151772,18.4
1661000,1660.99999997,-644469.03735,300.970838637,0.998136019278,18.4
1662000,1661.99999997,-642769.304306,298.048968426,1.0022420168,18.4
1663000,1662.99999997,-644295.093475,298.640244983,1.00237354777,18.4
1664000,1663.99999997,-642690.047129,302.498164425,0.998173429218,18.4
1665000,1664.99999997,-642920.350463,300.140696626,1.00275749656,18.4
1666000,1665.99999997,-642740.767964,299.979736798,1.00125939675,18.4
1667000,1666.99999997,-642847.50269,299.627786409,1.00002048328,18.4
1668000,1667.99999997,-644238.785496,299.576535133,1.00129337624,18.4
1669000,1668.99999997,-643715.086521,299.26697937,1.00190501571,18.4
1670000,1669.99999997,-643901.387204,298.628170843,1.00289902113,18.4
1671000,1670.99999997,-643197.318437,299.240830055,1.00256707757,18.4
1672000,1671.99999997,-643364.127009,300.809054367,1.00249263882,18.4
1673000,1672.99999997,-644873.644327,302.836338501,1.00323234691,18.4
1674000,1673.99999997,-644790.450607,301.212811513,1.0047790775,18.4
1675000,1674.99999997,-644110.918473,299.973991786,1.00335725771,18.4
1676000,1675.99999997,-642175.702145,298.846827921,1.00090579285,18.4
1677000,1676.99999997,-643254.648732,299.188418738,1.00056162759,18.4
1678000,1677.99999997,-644106.446963,298.497491413,1.00459424425,18.4
1679000,1678.99999997,-643707.87317,299.517092068,1.00400465469,18.4
1680000,1679.99999997,-644051.313921,300.279620325,1.00442610106,18.4
1681000,1680.99999997,-643583.930317,300.561447377,1.00547425218,18.4
1682000,1681.99999997,-644331.459713,299.599455345,1.00349769087,18.4
1683000,1682.99999997,-643938.801751,297.796894715,1.00402368852,18.4
1684000,1683.99999997,-644880.836635,300.217957227,1.00165037347,18.4
1685000,1684.99999997,-643804.442897,302.411514633,1.00488029641,18.4
1686000,1685.99999997,-642665.031737,299.470129549,1.00219217766,18.4
1687000,1686.99999997,-644233.453082,300.235923282,1.00489406596,18.4
1688000,1687.99999997,-643480.589702,298.81640153,1.00229727388,18.4
1689000,1688.99999997,-644549.537637,300.595883655,1.00455035581,18.4
1690000,1689.99999997,-643383.797691,296.913880171,1.00200673076,18.4
1691000,1690.99999997,-643621.616543,299.56076515,1.00329099018,18.4
1692000,1691.99999997,-642764.72609,298.128941777,1.00251555543,18.4
1693000,1692.99999997,-645014.805487,301.213221153,1.00078111099,18.4
1694000,1693.99999997,-643349.919022,298.193935343,0.99940476574,18.4
1695000,1694.99999997,-644543.865135,298.399905782,0.998855805953,18.4
1696000,1695.99999997,-644029.000823,299.391974978,1.00225539266,18.4
1697000,1696.99999997,-643629.976559,299.127527121,1.00079259361,18.4
1698000,1697.99999997,-643280.577668,297.619410075,1.0019972744,18.4
1699000,1698.99999997,-643602.741291,297.362889631,1.00447930163,18.4
1700000,1699.99999997,-643828.411481,301.515794736,1.00263032676,18.4
1701000,1700.99999997,-644226.214149,299.729033227,1.00297612875,18.4
1702000,1701.99999997,-644373.039007,300.631064629,1.0035694535,18.4
1703000,1702.99999997,-643944.203424,300.529978001,1.0047964158,18.4
1704000,1703.99999997,-644351.905307,299.458403948,1.0055039125,18.4
1705000,1704.99999997,-644878.632342,300.389770045,1.00887341049,18.4
1706000,1705.99999997,-644281.435119,299.673959253,1.00468733001,18.4
1707000,1706.99999997,-643735.343625,300.13261399,1.00305354271,18.4
1708000,1707.99999997,-643006.436971,301.315870281,1.00342395987,18.4
1709000,1708.99999997,-643221.286518,300.677909732,1.00330120934,18.4
1710000,1709.99999997,-643087.310835,300.257372232,1.00102778845,18.4
1711000,1710.99999997,-644581.874127,299.948903216,1.00366463627,18.4
1712000,1711.99999997,-643936.313199,301.869676784,1.00349740432,18.4
1713000,1712.99999997,-644104.090937,303.300610555,1.00333851758,18.4
1714000,1713.99999997,-642833.508289,297.750148305,1.00194257862,18.4
1715000,1714.99999997,-641653.555114,299.508148627,1.00046707247,18.4
1716000,1715.99999997,-643265.978839,301.769881032,1.00377881478,18.4
1717000,1716.99999997,-645628.69094,299.988799511,1.0048624299,18.4
1718000,1717.99999997,-643514.853472,298.693947681,0.997310715137,18.4
1719000,1718.99999997,-643327.835507,298.114938108,1.00146418333,18.4
1720000,1719.99999997,-644120.099297,299.493573727,1.00263829178,18.4
1721000,1720.99999997,-643856.27817,300.13157735,1.00299287114,18.4
1722000,1721.99999997,-641924.184426,300.739178996,0.999122468634,18.4
1723000,1722.99999997,-643251.870286,299.852803961,0.999698722786,18.4
1724000,1723.99999997,-643106.551828,299.536483172,1.00163412379,18.4
1725000,1724.99999997,-644564.812158,301.926410568,1.00393428741,18.4
1726000,1725.99999997,-642488.450523,299.885440634,1.00194107355,18.4
1727000,1726.99999997,-642394.366003,300.229710348,1.00013523249,18.4
1728000,1727.99999997,-643480.388473,300.933015284,1.00110403965,18.4
1729000,1728.99999997,-644642.562753,298.694666422,1.00271142056,18.4
1730000,1729.99999997,-643681.027768,300.348508373,1.00415144638,18.4
1731000,1730.99999997,-643184.051905,301.981871068,1.00539104265,18.4
1732000,1731.99999997,-641859.897021,298.889678539,1.00234465083,18.4
1733000,1732.99999997,-644155.302397,301.195258598,1.00551559162,18.4
1734000,1733.99999997,-643638.13226,299.308011261,1.00507553218,18.4
1735000,1734.99999997,-645791.680528,301.070781095,1.00797264798,18.4
1736000,1735.99999997,-644597.108344,299.005266625,1.00401321716,18.4
1737000,1736.99999997,-643943.679448,299.997381984,1.0010148017,18.4
1738000,1737.99999997,-644086.280792,299.346854248,1.00110618452,18.4
1739000,1738.99999997,-643836.954354,298.115670579,0.999870038175,18.4
1740000,1739.99999997,-642332.836421,299.830011043,0.996492296034,18.4
